id,sttl,ct_state_ttl,state,dload,ct_dst_sport_ltm,dmean,rate,swin,dwin,ct_src_dport_ltm,ct_dst_src_ltm,stcpb,dtcpb,ct_src_ltm,ct_dst_ltm,ct_srv_src,ct_srv_dst,is_sm_ips_ports,sload
-0.49478486,0.7359089,0.7979105,0.8187252,-0.2878387,-0.32109594,-0.48326173,-0.026064666,-0.99977565,-0.99996173,-0.32723916,-0.05679438,-0.7347694,-0.7337693,-0.32875362,-0.3629136,-0.13067907,-0.1562815,-0.14303973,-0.0897522
0.6259591,0.6733409,-0.31326264,-0.35103163,-0.27462322,-0.56382185,-0.30191463,-0.56675994,0.99999994,1.0,-0.5200608,-0.7026704,0.45080456,-0.48462513,-0.6316881,-0.6435012,-0.55557746,-0.70296323,-0.11246679,-0.36037815
-0.6230943,-0.024680944,-0.35123673,-0.37370768,-0.2687424,-0.49643788,-0.16782469,-0.55777407,0.99999994,1.0,-0.54249144,-0.616421,0.83028376,0.95073694,-0.45823842,-0.74019396,-0.5826568,-0.5221762,-0.08176448,-0.3877793
0.028082445,0.77384746,0.8317589,0.83291954,-0.3025882,-0.2962087,-0.53015554,0.077961475,-0.9999989,-0.99999994,-0.3182994,-0.2547218,-0.7806386,-0.80464745,-0.4786054,-0.36026433,-0.43600962,-0.38761917,-0.15482472,0.08745061
0.024250789,0.58918256,0.02449415,0.022545822,-0.23253244,-0.53502274,-0.40581447,-0.44462517,0.73938346,0.6951371,-0.49647522,-0.3248296,-0.51736367,-0.5141479,-0.63092077,-0.4110218,-0.2990247,-0.38983586,-0.1209392,-0.30579776
0.6483726,0.8273414,0.82553315,0.8280146,-0.3168893,-0.2962854,-0.48492044,0.5877832,-0.99999964,-0.99999994,-0.32553533,-0.27098578,-0.7591986,-0.7792515,-0.27050048,-0.42829353,-0.33936262,-0.3206752,-0.12721017,0.40186355
0.48560137,0.7792365,0.8111022,0.81755424,-0.26915854,-0.36023208,-0.54737204,0.12457857,-0.9997072,-0.99996716,-0.3918737,-0.33667126,-0.75020915,-0.79153806,-0.5430142,-0.42579785,-0.5573614,-0.49355814,-0.14160897,0.16988143
0.9308689,0.51915395,0.6179788,0.6977567,-0.24640347,-0.4921091,-0.34456676,0.2696197,-0.9988218,-0.9984402,-0.4549181,-0.6042886,-0.49790385,-0.6858808,-0.25679246,-0.47679934,-0.60628116,-0.60648453,-0.06295167,0.054161344
-0.41584906,0.74859583,0.58415407,0.64880747,-0.2398812,-0.47236243,-0.42019382,-0.27588785,-0.9540289,-0.97454745,-0.392136,-0.47389552,-0.6095185,-0.6246936,-0.45791364,-0.45268774,-0.535085,-0.59942025,-0.105939105,-0.16662213
-0.72253036,0.76428986,0.71590424,0.837908,-0.2772213,-0.5945505,-0.55702454,0.1465928,-0.99999696,-0.9999997,-0.35436586,0.5052901,-0.7705429,-0.78670186,-0.32593074,-0.38906938,0.37742904,0.25567922,-0.10241242,-0.19989203
-0.99744755,-0.99999887,-0.94974166,-0.48507383,-0.5562468,-0.8161595,-0.14494634,-0.32855994,0.99999994,1.0,-0.27308726,0.25974402,0.23164985,0.93436706,0.9730084,0.2939609,0.057591375,-0.029547397,-0.21174327,-0.24763323
0.77671736,0.7827451,-0.37528017,-0.45493266,-0.25984207,-0.5538234,-0.27415428,-0.57025963,0.9999972,0.99999964,-0.4915495,-0.7058793,-0.079643905,-0.030219514,-0.6431926,-0.55359393,-0.56727815,-0.67902374,-0.1562145,-0.3437769
0.8662486,0.8408686,0.24326004,-0.14431982,-0.23271723,-0.36211705,-0.16065082,0.5715039,0.9943093,0.99863887,-0.2116388,0.030313088,0.2952741,-0.38767025,0.6835826,-0.11416481,-0.30599058,-0.39108425,-0.15216088,0.21783926
-0.23849535,0.74508214,0.81987447,0.817563,-0.28743523,-0.49196962,-0.48527133,-0.05851729,-1.0,-1.0,-0.50772965,-0.5870035,-0.75516915,-0.7861002,-0.56371796,-0.602763,-0.6791043,-0.6451265,-0.119188234,-0.04005509
0.72683805,0.72039783,-0.33046156,-0.43114462,-0.2574291,-0.5083333,-0.28813747,-0.5596617,0.99999994,1.0,-0.48589155,-0.68460536,-0.3248031,0.7135516,-0.6234338,-0.55833733,-0.60698986,-0.7057106,-0.10621832,-0.40023017
0.7838176,0.74452454,0.72050244,0.7580954,-0.2163463,-0.25068143,-0.47729066,-0.074627474,-0.99284756,-0.99807405,-0.3240295,0.008855632,-0.67474955,-0.67480814,-0.490293,-0.3259635,-0.26687473,-0.19789886,-0.1108448,-0.0138086425
-0.016686877,0.8274265,0.8613673,0.8271765,-0.26737517,-0.012165745,-0.56253964,0.15647091,-0.99998206,-0.9999991,-0.18751006,0.310277,-0.7695475,-0.7757139,-0.2804224,-0.24333717,0.063982524,0.11791432,-0.12543796,0.19300929
-0.96299124,0.8169291,0.81101376,0.7518414,-0.29269415,-0.36868095,-0.4799405,0.9998203,-1.0,-1.0,-0.5120863,-0.5632772,-0.732469,-0.7282386,-0.53936315,-0.6342029,-0.6777665,-0.61866647,-0.12618041,0.9938181
-0.34548765,0.77394736,0.8059381,0.76398593,-0.27310398,-0.41295588,-0.4908087,0.99288183,-1.0,-1.0,-0.5436014,-0.65062106,-0.7541492,-0.74521685,-0.500648,-0.6818986,-0.75990295,-0.71299666,-0.1260551,0.935664
0.73475575,0.683747,0.33490798,0.30968776,-0.26509795,-0.23570448,-0.4105719,-0.20024186,-0.6683333,-0.71482015,-0.26838237,0.050164483,-0.5656466,-0.56921864,-0.2433537,-0.4020676,0.081390776,0.017042996,-0.06878584,-0.33218348
-0.6125663,0.62652445,-0.33943546,-0.5275609,-0.27740583,-0.5760699,-0.32191887,-0.61064357,0.99979424,0.9999548,-0.45750284,-0.15519498,-0.23059644,-0.27691197,-0.6565173,-0.5032439,-0.05046988,-0.23583874,-0.15098234,-0.360429
0.9741758,0.7970034,-0.32592252,-0.43714052,-0.24379563,-0.54933435,-0.2856859,-0.56686825,0.99999994,1.0,-0.5334206,-0.6170612,-0.23696923,0.914489,-0.6539821,-0.5536583,-0.5888398,-0.6482214,-0.071797244,-0.37437543
0.30573738,0.8080148,0.77076554,0.7827982,-0.2551249,-0.40403897,-0.4827793,0.98927563,-1.0,-1.0,-0.47194517,-0.5080413,-0.7188947,-0.73517406,-0.61875296,-0.6077108,-0.63748443,-0.58856916,-0.12045077,0.862295
-0.24207388,0.7867287,0.77557886,0.77027017,-0.27671063,-0.3012871,-0.48023006,0.80134916,-1.0,-1.0,-0.4126553,-0.40916488,-0.7231771,-0.71946764,-0.5172636,-0.5707109,-0.5593011,-0.50253516,-0.12839314,0.40197566
0.7093136,0.506908,-0.32725525,-0.37182218,-0.25698766,-0.51447755,-0.30479914,-0.54950637,0.99999994,1.0,-0.5150496,-0.5680513,0.98641413,0.86059767,-0.58911484,-0.65236276,-0.5483055,-0.530229,-0.093914725,-0.40639776
-0.9454332,0.8088251,0.7927442,0.8539098,-0.2884045,-0.728416,-0.5087274,0.37502578,-1.0,-1.0,-0.68326664,-0.7342855,-0.7536811,-0.76767546,-0.86349195,-0.8008216,-0.7937898,-0.7609835,-0.14302363,0.040468913
-0.40905532,0.7826532,0.7622253,0.79733884,-0.28467023,-0.6665159,-0.51262057,0.9196693,-1.0,-1.0,-0.6654278,-0.7942098,-0.7363025,-0.72386825,-0.80766416,-0.7751888,-0.85028994,-0.8263378,-0.14002797,0.7078824
-0.025411014,0.695469,-0.23498836,-0.2281276,-0.24269553,-0.5096619,-0.24504825,-0.5165672,0.9899404,0.9973586,-0.4204849,-0.6266082,-0.2840926,-0.32607,-0.6336488,-0.47693253,-0.610156,-0.6749308,-0.17076933,-0.3140025
-0.6834317,0.78865093,0.83840454,0.784826,-0.29031628,-0.25216085,-0.49673584,0.21056423,-1.0,-1.0,-0.3340189,-0.36915088,-0.7621717,-0.7530032,-0.42332643,-0.45422712,-0.5255939,-0.46131554,-0.1369788,0.0571114
0.7956765,0.77867115,0.80646145,0.79736465,-0.29841372,0.35925528,-0.49535,-0.058476668,-1.0,-1.0,0.0010190688,-0.21555501,-0.73564607,-0.8253001,-0.22636792,-0.086815014,-0.40317738,-0.346586,-0.11358956,0.011555885
-0.60581285,0.78211576,0.82159066,0.8239016,-0.27868763,-0.085195124,-0.5116681,0.14481005,-1.0,-1.0,-0.2028134,0.138817,-0.7595552,-0.7767222,-0.35050204,-0.2583001,-0.09059471,-0.044212386,-0.13744403,0.07495565
0.6937684,0.7849899,0.8004271,0.78729135,-0.22510241,0.8079597,-0.5082006,0.8212814,-1.0,-1.0,0.37080172,-0.5366408,-0.72690576,-0.6844095,-0.19558698,0.11507892,-0.6304913,-0.5457807,-0.15760443,0.4529357
-0.99707305,-1.0,-0.98486775,-0.13482583,-0.15570164,-0.4847123,0.9869258,-0.15551962,0.99999994,1.0,-0.19785468,0.16509315,0.07249694,0.9937016,-0.98441,0.82214475,0.031213367,0.4816076,-0.09639114,-0.6042991
0.9999964,0.8293176,0.80828184,0.75979656,-0.24963021,0.9999969,-0.49264258,0.21419452,-0.9999926,-0.99990517,0.9991199,0.99999833,-0.7557465,-0.7517117,0.99283284,0.9987712,0.9999332,0.99997574,-0.102549545,-0.25878406
-0.7268479,0.80664635,0.82019746,0.8345908,-0.25878432,-0.2470847,-0.5545693,0.32100067,-0.9999997,-1.0,-0.31443357,-0.015611742,-0.7891084,-0.7966513,-0.47943622,-0.361762,-0.3305911,-0.27892107,-0.12685792,0.235756
0.9999399,0.8691643,0.8899267,0.59394264,-0.29310665,0.999027,-0.5051774,0.9979486,-1.0,-1.0,0.9491708,1.0,-0.8082686,-0.7633313,0.7316985,0.92285323,1.0,1.0,-0.10668842,0.95905596
-0.08119621,0.63311505,0.6644474,0.7109066,-0.30341092,-0.4114052,-0.47248575,-0.19113196,-0.9990807,-0.9996695,-0.44733718,-0.27890557,-0.7546864,-0.73487866,-0.3218291,-0.54009426,-0.36950272,-0.43456218,-0.075687006,-0.099927455
0.5328552,0.77376026,0.7700278,0.82034457,-0.2915353,-0.6284123,-0.520377,0.27595007,-1.0,-1.0,-0.58151025,-0.72791815,-0.7826875,-0.7694263,-0.7080545,-0.7060712,-0.7879467,-0.7528201,-0.15631743,-0.017771035
0.97359204,0.83858085,0.8287639,0.7517117,-0.23819178,0.00042818053,-0.55686307,0.9968201,-1.0,-1.0,-0.4549199,0.9879825,-0.77892834,-0.81389457,-0.5359962,-0.6679732,0.9576493,0.96889406,-0.10240383,0.9029847
0.988004,0.8472855,0.8132358,0.80256,-0.29993325,0.060657356,-0.42803732,0.9993434,-0.9999387,-0.9999636,0.07935764,0.47103,-0.56695336,-0.71296257,0.6813666,0.3303848,-0.11314164,0.016317165,-0.13958035,0.97194487
0.7288514,0.74752295,0.7820002,0.7737321,-0.28000036,-0.19893949,-0.5185511,0.4913248,-0.9999873,-0.9999982,-0.28737974,-0.2794522,-0.78340656,-0.7778142,-0.43507546,-0.41093317,-0.43925902,-0.41263786,-0.14026824,0.12653008
-0.7824874,0.5645333,0.0026221208,-0.22271858,-0.2963258,-0.47014803,-0.3859356,-0.41486907,0.9247975,0.93995285,-0.32074332,0.3235894,-0.60239846,-0.55393285,-0.590438,-0.1813745,0.3345337,0.3161507,-0.18941069,-0.32563528
0.98281026,0.77426815,-0.34381023,-0.33179417,-0.229917,-0.5195547,-0.27899233,-0.5394083,0.99999994,1.0,-0.4846049,-0.39733982,0.98772204,-0.70012254,-0.4922422,-0.57012796,-0.50561213,-0.5822181,-0.07475393,-0.4004811
0.8380578,0.8021953,0.7537785,0.810833,-0.26197475,-0.51764476,-0.512352,0.37137052,-1.0,-1.0,-0.55175537,-0.7890962,-0.7496557,-0.75101656,-0.7143975,-0.69696623,-0.85704935,-0.8273867,-0.13354059,0.19904132
-0.6328104,0.75469875,0.78988016,0.81118786,-0.2814461,-0.3581205,-0.5071552,0.21521223,-1.0,-1.0,-0.36987132,-0.17565107,-0.73923534,-0.76362646,-0.5207029,-0.48232543,-0.2995023,-0.25356236,-0.144115,-0.0048520714
0.27088544,-0.009645496,-0.29104438,-0.43177655,-0.2601134,-0.5143567,-0.26290795,-0.5700706,0.99999994,1.0,-0.463738,-0.6364431,-0.7487087,0.9653339,-0.53754777,-0.54066926,-0.6129166,-0.69281346,-0.119774655,-0.37428185
-0.13392843,0.70699036,0.70835173,0.7532965,-0.28942722,-0.38941792,-0.5198791,0.045496956,-0.99479187,-0.9990212,-0.2707176,0.53699756,-0.7318142,-0.74149513,-0.33383062,-0.1774947,0.31812656,0.33228135,-0.14343126,-0.04570037
0.86561114,0.7430618,-0.2988348,-0.45194685,-0.25961888,-0.65418446,-0.26256254,-0.43656892,0.99999994,1.0,-0.33411306,0.104564756,0.74193484,0.59286386,0.22078231,-0.34098083,-0.1271135,-0.2396143,-0.19163652,-0.32065588
-0.48489663,0.7770433,0.8151973,0.8221441,-0.30349454,-0.45559308,-0.4829995,-0.051337413,-0.9999999,-1.0,-0.4771424,-0.31844717,-0.74760205,-0.76548123,-0.580368,-0.51595277,-0.49833223,-0.41823786,-0.12726247,0.056999996
-0.5284568,0.729562,-0.25963613,-0.46914387,-0.28540206,-0.5683764,-0.27684873,-0.59142923,0.99998194,0.99999774,-0.44514158,-0.51576465,-0.11547003,-0.17902349,-0.6824478,-0.43049398,-0.41877618,-0.55647975,-0.15546821,-0.334762
0.30252898,0.6847103,0.55648243,0.5757114,-0.22331561,-0.3885045,-0.43482676,-0.22215356,-0.8183899,-0.9021461,-0.38990363,-0.18032637,-0.6693994,-0.61753345,-0.60317487,-0.39986834,-0.1902822,-0.25175485,-0.059561487,-0.19327061
0.9931484,0.7992316,0.8058432,0.82876503,-0.26927936,-0.37416902,-0.4592601,0.49973783,-1.0,-1.0,-0.3185702,-0.38198867,-0.7286029,-0.7404082,-0.42181182,-0.43550804,-0.5127696,-0.49402708,-0.12273664,-0.17593282
-0.918621,0.7334885,-0.29341856,-0.43947282,-0.26080972,-0.5249845,-0.24257912,-0.56829226,0.99999994,1.0,-0.48054892,-0.44301865,-0.5169657,0.9913448,-0.5703367,-0.40453193,-0.59191763,-0.5572791,-0.086773165,-0.4006692
0.44076985,0.72659934,0.8035607,0.83590436,-0.2746803,-0.29240406,-0.512007,0.14910413,-0.9999987,-0.99999994,-0.3188183,-0.02581903,-0.73591775,-0.7794744,-0.4856037,-0.39036515,-0.26403508,-0.19430724,-0.14536208,0.056550764
0.98271394,0.767738,0.79072374,0.7975284,-0.2736393,-0.3507758,-0.48453367,0.35405585,-1.0,-1.0,-0.39217195,-0.51464385,-0.725079,-0.7481318,-0.49643674,-0.5422027,-0.59884036,-0.55682516,-0.13122347,0.048528843
-0.35105556,0.7603988,0.821771,0.8339755,-0.25994793,-0.11663851,-0.5115319,0.14095521,-0.99999446,-0.9999999,-0.17389446,0.16688262,-0.7348337,-0.75561297,-0.3209504,-0.25682673,-0.1493169,-0.07869492,-0.15200287,0.16308582
0.99145055,0.8522862,0.83491623,0.723714,-0.23272252,-0.14835253,-0.47407052,0.99867195,-1.0,-1.0,-0.51848406,0.9526704,-0.7321355,-0.71974564,-0.60795546,-0.6746146,0.8834355,0.91630536,-0.105108276,0.9330563
0.40317473,0.787782,0.6872447,0.78715754,-0.31206152,-0.32584086,-0.46298492,0.98626494,-0.99998075,-0.9999936,-0.06482249,0.87687784,-0.75127363,-0.74712247,-0.2006448,-0.09289091,0.73685515,0.68333685,-0.10816915,0.79338205
0.52332556,0.45409948,-0.41872135,-0.3005828,-0.28771523,-0.4295283,-0.32085836,-0.5334222,0.99999994,1.0,-0.45536184,-0.31840628,0.99959284,0.9926772,0.012416675,-0.5673142,-0.34820798,-0.30304575,-0.06685543,-0.4297136
0.73659694,0.77553165,0.81337243,0.77136564,-0.26792285,-0.74966484,-0.49156946,0.9885085,-1.0,-1.0,-0.79162765,-0.95921636,-0.75328547,-0.6821498,-0.8752626,-0.8847319,-0.97386837,-0.9620587,-0.14094862,0.93325335
0.61577535,0.8255878,-0.4459978,-0.4039821,-0.27971727,-0.6887705,-0.34641153,-0.4205516,0.99999994,1.0,-0.38840353,0.6242151,0.07876901,0.81853664,-0.643394,-0.35905662,0.43122816,0.19929375,-0.15752682,-0.4394895
-0.8341361,0.7271356,0.81929564,0.8314458,-0.31805593,-0.29402518,-0.48403126,0.10566544,-0.99992657,-0.9999954,-0.21009707,0.38027877,-0.76348245,-0.7717034,-0.37815118,-0.18895024,0.12593523,0.15693307,-0.13992377,0.012680176
0.9943072,0.84091246,0.048110098,0.04453735,-0.24903232,0.6174477,-0.31481576,0.24321438,0.9087882,0.9795093,0.36442813,0.56141984,-0.10409948,-0.7527833,0.03540654,0.34292573,0.4636342,0.320515,-0.092191584,-0.46349016
-0.3426514,0.14451301,0.51721925,0.26065773,-0.24278176,-0.56121415,-0.24376316,0.06825005,-0.15103371,0.7813094,-0.22088562,-0.24191026,-0.23671564,-0.11015799,0.89332294,-0.19125713,-0.35994554,-0.44616637,-0.087473676,0.18457033
-0.8074629,0.77929014,-0.3220421,-0.36208892,-0.31340408,-0.5992268,-0.30508408,-0.5990159,0.99999994,1.0,-0.49335235,-0.34204087,0.51086175,0.11397115,-0.5093897,-0.5741652,-0.32734525,-0.47615728,-0.14146836,-0.32689172
-0.9629801,0.80276775,0.81213516,0.83024925,-0.30496678,-0.3920028,-0.46783787,0.9989501,-1.0,-1.0,-0.5438213,-0.24925056,-0.78677636,-0.7885066,0.2886694,-0.6490887,-0.39810026,-0.3193151,-0.11705092,0.9882191
-0.4647692,0.7323616,0.78774303,0.83503,-0.27950215,-0.28375217,-0.55036384,0.06985983,-0.9997799,-0.999973,-0.30564538,-0.07696553,-0.772621,-0.7552173,-0.3491199,-0.336752,-0.27648756,-0.2366774,-0.13322417,-0.012857767
0.26298985,0.3638084,0.7247327,0.85269403,-0.30727246,-0.6149387,-0.4383004,-0.4931475,-1.0,-1.0,-0.50468427,-0.73494714,-0.5851239,-0.73850113,-0.5692079,-0.6432255,-0.7335009,-0.72419745,-0.06767161,-0.2027776
0.13777968,0.72365475,0.80910194,0.80532426,-0.22787252,-0.22169581,-0.53599316,-0.022460723,-0.99895346,-0.99989194,-0.33874962,0.0737581,-0.72058475,-0.7673996,-0.42081875,-0.36140704,-0.12432637,-0.122548215,-0.116024755,-0.0106863575
0.88834673,0.823204,0.82585967,0.8123998,-0.27970022,-0.22161263,-0.47297877,0.5666229,-1.0,-1.0,-0.22893584,0.33768323,-0.7283261,-0.753908,-0.31911477,-0.29588515,0.08020353,0.12790559,-0.12839094,0.06452596
0.5714005,0.7953112,0.7867673,0.8121037,-0.28192678,-0.62058026,-0.48385227,0.6159801,-1.0,-1.0,-0.5587811,-0.4689423,-0.74016166,-0.74428695,-0.7305006,-0.67480975,-0.6487093,-0.57358617,-0.15152901,0.018604036
-0.8474557,0.8140066,0.82033986,0.82953423,-0.29067641,-0.74466515,-0.5185259,0.36889604,-1.0,-1.0,-0.72942984,-0.8140499,-0.77117944,-0.7579622,-0.8576101,-0.82953614,-0.8552468,-0.8350826,-0.12859978,0.13666815
0.18928933,0.77579665,0.80952686,0.7748243,-0.26686725,0.3347413,-0.49138868,0.09537956,-1.0,-1.0,0.075833514,0.16929837,-0.74306595,-0.75612,-0.15351811,-0.002180648,-0.005808453,0.036580388,-0.1411502,-0.035247535
-0.73813784,0.75427365,-0.33729622,-0.4410599,-0.31902152,-0.58179003,-0.3022359,-0.61142373,0.99999994,1.0,-0.43060017,-0.42070332,0.35481215,-0.5096566,-0.67389375,-0.41792172,-0.23370858,-0.3819111,-0.14241748,-0.3614466
-0.6046058,0.77722025,0.7887198,0.80985063,-0.2916006,-0.45323944,-0.49252295,0.052860424,-1.0,-1.0,-0.4763814,-0.41095567,-0.7540557,-0.7786216,-0.6364893,-0.5691999,-0.50617874,-0.46042043,-0.13077675,0.047365434
0.34554383,0.69598025,-0.30690238,-0.39401892,-0.26652962,-0.5473636,-0.29336783,-0.56983286,0.99999994,1.0,-0.50048727,-0.54564357,0.09860813,0.8045612,-0.6919979,-0.59817845,-0.46687204,-0.5547276,-0.10784635,-0.3464051
0.26968864,0.767022,0.8182425,0.80976635,-0.2988402,-0.16894071,-0.4661858,0.37275732,-1.0,-1.0,-0.28566512,0.08176995,-0.74390566,-0.7601004,-0.41921696,-0.36294845,-0.14341247,-0.062381003,-0.12954004,0.1847578
0.8541809,-0.98967195,-0.3148237,-0.42164072,-0.23004626,-0.5584232,0.7791311,-0.59393674,0.99999994,1.0,-0.6204057,-0.8134468,0.7016055,0.93554157,-0.8892568,-0.7732363,-0.6821707,-0.6023303,-0.060257517,-0.4052445
0.49909252,0.8096027,-0.2753826,-0.4148997,-0.2937072,-0.50191873,-0.27335504,-0.57564306,0.99999994,1.0,-0.47881544,-0.6918064,0.032317813,0.8305492,-0.5258802,-0.54384196,-0.64498776,-0.70296764,-0.11529477,-0.33742297
0.058606498,0.7972228,0.80949163,0.80157244,-0.28782058,-0.49819168,-0.5023897,-0.027011609,-1.0,-1.0,-0.520092,-0.6705806,-0.7422401,-0.75638634,-0.7033931,-0.59192216,-0.72237784,-0.68661934,-0.13451211,0.041854367
0.3562941,0.8057214,0.7709369,0.8031827,-0.27532956,-0.49925113,-0.5170268,0.14518316,-1.0,-1.0,-0.5674257,-0.6935466,-0.767462,-0.76190346,-0.71037686,-0.68764967,-0.7831575,-0.722564,-0.13915168,0.22068928
0.55545807,0.80961543,0.7353698,0.7936412,-0.25722158,-0.52839094,-0.48277217,0.8834022,-1.0,-1.0,-0.54016733,-0.500766,-0.70649165,-0.74919295,-0.71744394,-0.69476706,-0.6021477,-0.5933305,-0.115901224,0.39716992
-0.8517359,0.81504035,0.92923415,0.68721503,-0.3165257,-0.3548873,-0.4271493,0.994771,-0.99999434,-0.9999871,-0.036693886,0.27550542,-0.71339315,-0.6529726,0.9900212,0.20070197,0.08460337,-0.024808956,-0.14554955,0.9751854
-0.9552261,0.79187936,0.79095006,0.8084824,-0.29923624,-0.57026106,-0.48064473,0.97048247,-1.0,-1.0,-0.66316336,-0.73056,-0.76860887,-0.7497966,-0.781527,-0.80027044,-0.83161426,-0.78081924,-0.13871479,0.87506497
-0.14524837,0.7211871,0.78772455,0.82598925,-0.27057293,-0.30011207,-0.4778532,-0.08146537,-0.9956585,-0.99930614,-0.33752817,-0.19707648,-0.7489599,-0.7199462,-0.46113786,-0.39795724,-0.33412424,-0.39004686,-0.13626358,0.0059743533
-0.8948316,0.7885119,0.8557258,0.78402054,-0.29715335,-0.3596241,-0.48795673,0.8748869,-1.0,-1.0,-0.41898105,-0.15851356,-0.7703486,-0.78132236,-0.0007351751,-0.517484,-0.2885634,-0.27961034,-0.103930384,0.73483026
0.89857465,0.62927556,0.23361279,0.13140523,-0.22633609,-0.5378441,-0.27679458,-0.37364054,0.20301412,0.39257038,-0.5327112,-0.55757344,-0.5400322,-0.36040813,-0.5945573,-0.62162673,-0.6790078,-0.6739087,-0.093502015,-0.27226168
-0.89330506,0.6756681,-0.34549776,-0.40367362,-0.2723614,-0.545762,-0.26154017,-0.5933036,0.99999994,1.0,-0.52262086,-0.3327104,0.9989308,0.32426485,-0.5397123,-0.5770517,-0.30418316,-0.2972092,-0.09779742,-0.40284398
-0.75630575,0.79400146,0.8386102,0.84236413,-0.30051637,-0.52798486,-0.49506822,-0.020076077,-0.99999434,-0.99999976,-0.47720885,-0.52210873,-0.7713242,-0.79125196,-0.6173367,-0.50257856,-0.6120512,-0.589557,-0.13518614,-0.028022168
-0.13222645,0.7009375,0.5016105,0.59149426,-0.26907805,-0.41392046,-0.40328082,-0.32182196,-0.8276811,-0.89111066,-0.3937857,-0.2490379,-0.68286145,-0.5912443,-0.5981026,-0.45076975,-0.26682302,-0.35522148,-0.1575969,-0.16513842
-0.43940312,0.6654122,-0.2875979,-0.42979133,-0.3103237,-0.5102006,-0.25709757,-0.5485967,0.9999986,0.99999976,-0.42714438,-0.22991103,0.7784212,-0.72814304,-0.57503974,-0.41529682,-0.08106144,-0.26340374,-0.19713128,-0.37538627
-0.0041920547,0.80470634,0.79578537,0.8169136,-0.29067123,-0.39996487,-0.5077742,0.12819923,-0.99999934,-0.99999994,-0.4228695,-0.39816552,-0.76442266,-0.76784587,-0.59629697,-0.5489437,-0.5471129,-0.5208196,-0.12899329,0.122760974
-0.29012308,0.81299806,0.772109,0.79233366,-0.26528823,-0.58691996,-0.48830992,0.82798076,-1.0,-1.0,-0.62115884,-0.7975605,-0.7422344,-0.7279199,-0.8044692,-0.7671375,-0.8670552,-0.8320041,-0.13369489,0.5142851
-0.2282648,0.7502853,-0.34633043,-0.41117635,-0.2644425,-0.61725557,-0.28415978,-0.555931,0.99999994,1.0,-0.47214496,-0.11265122,0.99947405,-0.5047847,-0.47027653,-0.40012482,-0.07207751,-0.18338203,-0.14122307,-0.30758762
-0.22348838,0.7826138,0.8385614,0.84141946,-0.31359583,-0.43854728,-0.4761539,0.06998292,-0.9999997,-1.0,-0.47908717,-0.4564373,-0.77714264,-0.7866236,-0.642551,-0.5567218,-0.5628501,-0.5386522,-0.14742814,0.09771958
-0.22327662,0.6434965,0.5576482,0.6304147,-0.31755692,-0.36412027,-0.4645823,-0.0585154,-0.98795927,-0.9971073,-0.34457842,-0.16956761,-0.71409506,-0.7216682,-0.49140808,-0.37403852,-0.31472802,-0.27187482,-0.14459752,-0.14458098
-0.30331984,0.7928378,0.783851,0.8111568,-0.26539916,-0.33761114,-0.55950034,0.041040394,-0.99998444,-0.99999785,-0.28830543,0.21924667,-0.75486857,-0.7853437,-0.3194104,-0.27636588,0.0016514511,-0.033266995,-0.13256648,0.025802584
0.1996713,0.600446,0.47748908,0.5750313,-0.29829055,-0.47824883,-0.3637907,-0.23613495,-0.8705335,-0.9356982,-0.4466033,-0.44240576,-0.54597723,-0.6802366,-0.5716463,-0.546736,-0.49576738,-0.5645456,-0.117395304,-0.13875374
-0.42219532,-0.99996865,-0.37890702,-0.43249723,-0.27613384,-0.552102,-0.03718129,-0.5815686,0.99999994,1.0,-0.50060475,-0.5195976,-0.29824877,0.7313176,-0.6144357,-0.57886344,-0.67653656,-0.61271805,-0.09916084,-0.333968
0.12961243,0.7354345,-0.27940428,-0.3651688,-0.27112165,-0.53989774,-0.30502287,-0.5582705,0.99999994,1.0,-0.5012911,-0.670257,-0.12869947,0.5419086,-0.68071735,-0.5944788,-0.601613,-0.6578162,-0.12448835,-0.37892568
-0.5571987,0.77279323,0.8075444,0.8188436,-0.29950255,-0.24295643,-0.49791518,0.24623442,-1.0,-1.0,-0.28913257,0.060406066,-0.7622877,-0.7692023,-0.3979548,-0.39232472,-0.19483991,-0.1334193,-0.13650206,0.021308476
-0.5097784,0.81161684,0.8250645,0.83831125,-0.3080509,-0.37448204,-0.53808993,0.083882,-0.9999992,-1.0,-0.412005,-0.39978945,-0.77238476,-0.7779171,-0.56462544,-0.44294268,-0.5034408,-0.4857951,-0.12917197,0.11014926
-0.8243726,0.7981291,0.76057607,0.8038989,-0.2865328,-0.67657787,-0.49567854,0.74974406,-1.0,-1.0,-0.67283773,-0.78157777,-0.7515475,-0.74744815,-0.8564535,-0.8062285,-0.8384548,-0.8024213,-0.13712154,0.4053282
-0.6803128,0.68380225,0.75499934,0.7941389,-0.29568377,-0.40895706,-0.46282667,-0.039958403,-0.9985275,-0.99972934,-0.3687861,-0.20589876,-0.74694425,-0.7347442,-0.46857655,-0.47232294,-0.32302395,-0.36419746,-0.12696326,-0.036543798
-0.9797057,-1.0,-0.930381,-0.55030304,-0.41912493,-0.7493165,0.50116265,-0.6074906,0.99999994,1.0,-0.5400722,-0.4551321,-0.021973323,-0.13756724,-0.5995283,-0.4150469,-0.6095601,-0.41925892,-0.009250414,-0.52635926
