id,sttl,ct_state_ttl,state,dload,ct_dst_sport_ltm,dmean,rate,swin,dwin,ct_src_dport_ltm,ct_dst_src_ltm,stcpb,dtcpb,ct_src_ltm,ct_dst_ltm,ct_srv_src,ct_srv_dst,is_sm_ips_ports,sload,label
67982.4,256.22415,2.0488815,3.0409093,37214.887,1.353282,-12.309925,117488.336,-10.742028,-11.8633585,1.2869931,1.683267,-1.7625418e+07,-1.0344669e+08,1.5216192,0.8670688,1.6107527,1.5956382,-0.0062063336,9.496502e+07,1
50902.562,266.6801,1.1299201,2.0458052,12363.824,0.5610917,45.69269,-8014.438,243.258,241.8998,1.197033,1.3745583,1.868195e+09,2.1450273e+09,1.2710232,1.6485128,2.400316,1.9374913,-0.001847688,8.091805e+06,0
80878.7,258.7999,2.0037127,2.9877124,-8008.6133,3.2801318,-12.505924,120497.34,-10.742417,-11.863496,3.8248444,13.683883,-5.172526e+07,-1.1121514e+08,3.7284064,4.8929424,11.424561,11.480449,0.00059223,1.1163763e+08,1
135017.62,247.66339,1.0554738,1.8649846,246448.55,1.0961299,73.666595,147514.36,243.258,241.89978,2.3938875,3.0518734,3.356272e+08,2.3206915e+09,3.6085374,2.7820456,6.7198052,4.598202,0.0021433842,1.2267583e+08,0
116638.91,253.49963,2.1180103,3.0980206,-67314.93,1.1829748,-14.752811,131196.19,-10.7431345,-11.871224,0.31462538,1.675743,-5.7748492e+07,-1.1072976e+08,1.3857998,0.8863774,1.2404839,1.337695,-0.005013332,7.368242e+07,1
121471.75,258.9801,1.9828161,3.0445983,3600.5742,2.73508,-8.228657,186380.69,-10.742906,-11.8675165,2.174855,8.600274,-4.9357516e+07,-9.696502e+07,3.0303178,3.1449897,7.0706573,7.6000075,-0.003014188,1.1620105e+08,1
90812.96,137.52576,1.2672207,2.393122,256782.33,1.7627401,70.53816,27074.484,227.17749,227.03317,1.8061174,4.0439644,4.9641514e+08,1.7606883e+08,2.8193088,2.432658,6.102719,5.029538,0.008024819,6.587977e+06,0
122825.26,150.96588,0.994407,2.3550668,-132620.73,5.7616625,85.55108,143904.22,243.25227,241.87646,4.1429353,19.623632,2.2320765e+09,9.662186e+07,2.9455657,4.533936,19.908459,19.782936,0.007720434,6.996629e+07,0
119084.23,255.69255,1.521239,2.626966,-103862.555,2.0003297,13.2048,76665.305,59.28594,95.67739,2.3858845,6.7948985,9.5089016e+07,1.5961462e+08,5.346687,2.501753,6.4855785,6.676873,-0.00070657383,4.2360492e+07,0
88956.19,260.69638,2.091943,3.0528579,21018.824,2.6936665,-11.57967,122115.84,-10.693513,-11.51658,2.282178,9.702273,3.765778e+07,3.110186e+07,3.3526573,3.4916053,8.594721,8.402329,-0.00014218487,7.615533e+07,1
54211.527,264.76086,1.0643668,2.090303,-77189.055,0.38012627,62.879673,-4036.352,243.258,241.8998,1.0404545,2.32641,1.8584193e+09,2.3172716e+09,1.1397885,1.8251805,4.2076926,3.4505002,0.0031344967,8.126725e+06,0
90076.586,252.15141,1.073394,2.0219514,-21937.676,0.9046455,58.851986,6774.148,243.23886,241.79485,1.377729,2.9435332,5.131144e+08,8.740978e+08,1.5887665,1.4671001,3.8701694,3.4348114,0.0011356027,669657.2,1
37054.414,76.60728,0.34984583,1.9975686,2.2627258e+06,0.3227649,35.214268,-10591.445,243.258,241.8998,0.21301186,2.9908907,2.2994775e+09,6.5948772e+07,1.0194067,12.644106,8.419635,10.377802,0.00627419,-1.716739e+07,1
131824.31,261.25204,1.1531855,2.200018,-29874.488,1.6585703,48.602222,4709.3667,234.35701,231.38962,2.4223444,3.8738344,3.186469e+08,4.484583e+08,3.6150496,1.6283827,5.311317,4.022639,-0.0013286787,1.2279569e+07,0
135846.53,257.37534,1.9886626,3.0292487,-27942.613,2.6091034,-9.035206,106585.17,-10.74167,-11.856759,2.6090508,5.543953,-4.4901964e+07,-1.0309501e+08,2.9225082,3.2499301,4.257715,4.950558,-0.005621506,8.0300824e+07,1
65509.645,244.06609,1.0650519,2.0847802,-12574.426,1.0537324,45.28632,8751.656,243.03072,241.20352,1.3881515,2.2237685,4.8730218e+08,7.1509555e+08,1.8923553,0.9335614,2.9496882,2.9148796,-0.0028557235,7.983353e+06,0
97126.8,254.6218,1.9790896,3.0320323,27458.7,2.6782985,-23.844028,156623.5,-10.680535,-11.561456,1.9453825,10.273069,-9.4413704e+07,-1.0758928e+08,3.0553298,3.272397,10.203724,10.884996,-0.0048439354,7.1197064e+07,1
121524.5,257.69702,1.0145178,2.0232992,45485.324,0.5544928,50.062214,-940.8207,243.258,241.89977,1.8174316,1.5226878,1.1855304e+09,1.9532058e+09,2.0408306,1.1751866,3.137215,2.3809316,-0.0007709189,-3.7738388e+06,0
37055.184,76.60728,0.35335958,2.028431,1.626327e+06,-0.778753,365.5479,19932.71,243.258,241.8998,0.8882767,1.6545094,9.7067405e+08,2.278291e+09,2.2567768,4.3721085,5.890351,5.072138,0.004871729,-1.6060847e+07,1
100418.05,245.81769,2.026482,2.9716995,37678.887,0.66990143,-4.1971774,109738.45,-10.743325,-11.872544,0.23881352,1.0224189,-2.9510538e+07,-1.0106845e+08,1.6083668,0.9528213,1.1675726,0.9613327,-0.0005569941,4.907766e+07,1
121479.36,257.0232,2.0620992,3.0169294,-8672.801,2.0127475,-18.439182,125661.72,-10.743318,-11.872506,1.7098395,6.198109,-9.126311e+07,-1.0593283e+08,2.6693802,2.1670847,5.3299413,5.7794256,-0.0067949723,9.3104296e+07,1
82731.48,255.7434,2.0528095,2.984136,8364.574,1.1764841,0.12766682,90160.484,-10.457528,-10.765862,1.7384659,1.8085607,-7.92801e+06,-7.63167e+07,2.1882863,0.93719965,1.6429902,1.048076,-2.442286e-05,6.955497e+07,1
46356.043,255.96742,1.0068469,2.019543,55915.95,1.0764275,48.16125,886.39026,243.25731,241.89204,2.0402215,3.7216814,1.3480698e+09,1.0842705e+09,1.8656901,1.8149819,5.968305,5.7241654,0.0016661958,6.373105e+06,0
57169.1,257.08133,0.94056886,2.0168223,12570.512,0.5630494,55.67281,2857.7651,243.2578,241.89679,1.1987511,2.5687788,7.440506e+08,1.3815622e+09,2.6842475,1.1620941,3.2982142,2.3778722,0.0048162816,842529.2,0
80057.8,257.29227,2.1175394,3.0352829,35114.074,1.4782555,-18.976963,126215.81,-10.743318,-11.8724985,1.223487,3.594486,-6.2361868e+07,-8.252368e+07,1.4455594,1.5112,2.791764,2.8664434,-0.007735489,8.16025e+07,1
72781.695,254.83344,1.0104011,1.977921,87431.57,0.7330559,38.43014,18458.305,243.25702,241.86151,1.4420744,4.1999564,4.0199347e+08,2.0943735e+09,2.3593125,1.4056292,5.888016,4.894515,0.0025642898,2.3715554e+07,0
138070.1,264.0871,2.0922477,3.119544,-17260.676,8.12928,-13.370411,127800.85,-10.743264,-11.868623,6.2227626,19.68065,-1.6676622e+08,-8.495792e+07,4.3940744,3.8526416,19.998976,19.846277,0.0017934405,9.041728e+07,1
73519.33,255.38911,1.1166258,2.1922328,-12962.926,1.4201536,47.619198,26953.125,237.94914,236.46965,1.7927078,4.300347,2.1866386e+08,4.4154944e+08,3.0701606,1.4724216,5.828236,4.7415333,-0.0028331613,3.3983692e+06,0
76474.36,101.22725,1.0625522,2.019622,-8113.426,0.44225505,109.05626,156094.78,243.258,241.89975,0.8232814,1.5968298,1.9714984e+09,1.5774305e+09,1.6339673,2.1686182,2.5686233,2.8527691,0.0026059404,7.723545e+07,0
138020.28,95.0178,1.9992143,2.5148153,-637821.06,5.4873357,102.304596,72270.91,-6.3043528,223.55405,6.1480875,3.3464568,3.3070054e+08,-1.6317891e+08,6.385265,8.012031,1.4469119,2.5649488,0.0026264454,7.239398e+07,0
92526.516,260.97604,2.0199866,3.0094826,-61908.926,1.1792529,-3.7208211,115296.24,-10.586457,-10.846917,1.30852,1.0440696,-5.033546e+06,-6.229014e+07,2.0523758,0.81970984,1.4802667,1.2877649,-0.0010767913,8.1313464e+07,1
103352.92,255.69264,2.0233138,3.0754044,42598.7,1.6317616,-16.455647,248088.62,-10.743234,-11.871705,0.97224104,1.7916683,-1.14298376e+08,-6.0889884e+07,0.9890136,1.3426104,1.2225901,1.5249323,-0.0047873463,1.842013e+08,1
96137.836,253.28464,2.0692353,3.0134797,20425.7,0.52738315,-19.81229,87572.22,-10.743325,-11.872544,0.21348965,-0.46122712,-3.9229644e+07,-5.1683996e+07,1.0043691,0.38003305,0.26419702,0.21016538,-0.002506744,6.1030052e+07,1
132057.56,76.6073,1.3092556,2.107334,-374636.2,-0.28375217,364.69424,-21437.86,243.258,241.8998,3.2837312,1.5991553,2.3165018e+09,2.319323e+09,4.981426,0.37050012,1.736807,0.5186151,-0.0026624908,3.620526e+07,0
82193.74,255.6231,2.0178106,3.0339792,-15896.488,3.9237406,-14.50774,257735.94,-10.743325,-11.872544,2.3600643,9.795849,-8.282375e+07,-3.6806428e+07,6.209089,3.6786814,7.929393,8.464048,0.0022784772,2.1662576e+08,1
90300.445,255.5208,2.022755,3.0192604,16438.137,0.97581893,-7.6801486,135391.28,-10.743325,-11.872544,0.42083418,0.75043803,-3.2696586e+07,-6.503773e+06,0.9058742,0.8139525,0.6806056,0.95438325,-0.0031892804,8.315971e+07,1
135789.92,264.32617,1.8433989,2.8713424,-112754.43,1.5192337,-6.7777743,97635.375,-5.936021,5.417258,1.3477927,6.9307384,-2.9400074e+07,-4.0822364e+07,3.175579,1.7044005,6.7711954,6.0527506,-0.006496066,6.714098e+07,0
110392.19,247.57797,2.0274024,3.0590484,2787.8867,0.6442254,-11.451008,26322.164,-10.743325,-11.872544,0.022392388,-1.202067,-5.2053708e+07,-8.422493e+07,1.8873776,0.4322982,-0.16612944,-0.6238371,-0.0008304062,-979886.8,1
41711.652,254.5174,1.0169817,2.069807,2905.1992,0.6177538,62.700573,-1162.305,243.258,241.89977,1.4279593,1.3041848,1.0509562e+09,1.5373564e+09,2.0929513,1.2607865,2.8846495,1.9265846,-0.0020301563,136529.19,0
114700.66,249.07272,2.0335217,3.054316,-3926.4258,0.33224848,-16.57883,103815.555,-10.743325,-11.872544,-0.12567174,-0.9795653,6.750646e+06,-8.607574e+07,1.3336715,0.13013797,-0.25159392,-0.5369345,-0.004204385,2.0852798e+07,1
60376.758,258.9589,1.0288323,1.98248,25551.262,1.2693212,58.546886,-5231.602,243.05898,241.16939,1.9488991,2.6640007,3.095769e+08,6.5747834e+08,2.908215,1.6611648,3.9705594,3.3729036,0.0024928853,2.6914172e+06,0
53896.348,259.06055,2.083689,3.031713,-20598.113,3.7042449,-0.7039219,135058.83,-10.7431345,-11.870812,3.9483883,14.052671,-9.994561e+07,-1.4943978e+08,4.080946,4.9194627,12.941644,13.398209,0.001858173,1.0051597e+08,1
69559.5,251.53873,2.0834062,3.0288434,44810.7,1.1428034,-5.3018985,110921.625,-10.661302,-11.529168,1.3654386,3.942413,-7.958602e+06,-6.888938e+07,2.2856593,0.82622963,3.3230484,3.6161153,-0.0034756844,7.270297e+07,1
77061.23,216.7347,1.4433142,2.4277828,-105010.055,1.5791547,72.66213,246586.94,143.99551,209.53464,1.2337576,3.3033798,5.574841e+08,1.5156797e+08,1.3535398,2.472764,4.874851,5.0257325,0.006483876,1.9190981e+08,0
67751.234,251.67569,2.0723193,3.0339227,29708.262,1.1970613,-11.929569,127811.14,-10.743325,-11.872544,0.17805398,1.6361645,-2.9766858e+07,-5.23919e+07,0.9172191,0.74814755,1.2201248,1.6300963,-0.00427494,4.955882e+07,1
128873.766,257.06293,2.1166732,3.0457892,-50877.676,1.1818998,-5.3511996,128115.1,-10.743325,-11.872544,0.77604973,-1.0860134,-5.3145932e+07,-9.115683e+07,8.012868,1.0816197,-0.14020953,-0.47191584,0.005081894,5.634293e+07,0
110621.74,251.17064,0.97316337,2.058613,204292.83,1.002944,58.530956,3635.6401,243.15503,241.64244,1.8129662,4.60786,9.163126e+08,7.0552346e+08,2.810069,2.0049982,6.1045547,4.891782,-0.003466347,1.1256109e+07,0
122912.64,250.0559,1.9602371,3.0479875,-104406.18,1.5295475,-10.650211,107967.55,-10.743295,-11.872262,0.9229399,2.7887838,-6.1761548e+07,-2.2712156e+07,2.008813,1.7456355,2.2662323,2.8106444,-0.0030255446,6.1628468e+07,1
82518.125,259.34924,2.0303726,2.9871757,112152.76,2.4744766,-6.899265,127872.766,-10.119958,-9.943833,2.2879932,7.5731874,1.2896694e+07,-6.345846e+07,2.3821344,2.3753462,7.3233237,6.7095695,0.00015932615,8.99594e+07,1
64768.758,263.09747,1.0609866,2.0749447,-53886.05,1.166827,44.058346,-5839.594,243.05907,241.03526,2.0866978,8.76368,1.3827529e+09,4.257345e+08,2.9366598,1.0937877,9.455822,8.663689,0.0029018365,3.5109052e+06,0
105776.28,76.615974,1.0036805,2.1213675,-21019.988,0.67617065,139.49974,-8798.969,243.258,241.8998,2.161688,2.7373946,2.0805024e+09,2.3212408e+09,0.8735618,3.443356,1.7594606,1.5201076,-8.184821e-05,1.746867e+07,0
78062.99,252.70958,1.0298334,2.12974,5583.2617,1.3853087,60.859497,17550.664,242.31769,240.14888,1.976806,5.852889,8.485043e+08,4.3261277e+08,3.2805324,2.331409,7.7548857,6.6034274,0.0025169712,-1.1205028e+06,0
127105.56,248.84306,2.0496194,3.052614,-30434.613,1.3139856,-0.65869486,141106.98,-10.743325,-11.872544,0.33293545,1.1658834,-5.6690956e+07,-5.7960476e+07,1.5588573,0.74754673,1.2889982,1.2105073,-0.0023341381,7.979442e+07,1
67562.77,254.58325,2.1039,3.0844772,-67467.305,1.2789161,-18.54221,135074.97,-10.74302,-11.868958,1.5178381,2.4063346,-4.2015116e+07,-1.1504656e+08,2.213985,1.4966626,2.0832322,2.3396785,-0.001237234,9.623014e+07,1
136142.22,248.02132,2.0836165,2.9942126,-92009.555,6.753856,2.6386454,258852.0,-10.743325,-11.872544,5.13647,5.2816343,7.4189496e+07,-3.520726e+07,13.136588,5.233603,4.213628,4.3802457,0.0026778171,2.1813363e+08,0
72179.08,249.11176,2.021256,2.98256,-6926.6133,2.3381557,-2.9963033,253080.6,-10.743325,-11.872544,2.2147274,9.161299,-9.4121096e+07,-7.962218e+07,4.2101607,3.1493816,7.225191,7.805478,-0.0004818345,2.0371098e+08,1
135187.17,262.8292,1.9941785,3.025507,226888.3,2.3150685,-7.4821353,257408.72,-10.679971,-10.4686365,2.9751294,5.311962,-3.2930058e+07,-1.0375306e+08,3.8425646,3.3885162,4.8806534,4.7322884,0.0005366226,2.3841142e+08,1
117655.45,260.97464,2.0796747,3.0621023,-80541.68,1.6119041,-9.942738,124384.125,-10.719308,-11.65133,1.8871914,4.2414746,-4.4446348e+07,-5.989846e+07,2.3243594,1.8280711,4.332536,4.38464,0.00057339866,1.0233016e+08,1
100374.03,254.3387,1.9046384,2.9195142,75838.57,1.9713087,8.719738,222215.67,-8.998872,-2.4486783,2.2318575,6.190325,1.536684e+08,-4.1483036e+07,3.6708632,2.442954,6.927607,6.7081575,-0.0046548955,1.5864571e+08,1
52057.816,247.22244,2.0490558,3.009302,63841.95,1.7670863,7.909634,260790.12,-10.743325,-11.872544,1.1306401,6.2291756,-6.0286604e+07,-8.963216e+07,1.4987329,1.9675465,5.888121,5.1685557,0.0011926332,2.6014528e+08,1
112043.96,256.02887,1.0344187,1.9574605,57749.574,1.223165,71.255196,4809.648,243.25545,241.8571,1.4896637,4.594137,4.3780464e+08,2.1336612e+09,1.2909073,1.9203548,6.2589107,5.0198746,0.007656254,1.0471997e+07,0
110290.164,257.33063,1.9155965,2.98093,-100368.68,1.4681311,2.7539256,138113.62,-9.384889,-7.64451,1.8953036,4.7527823,1.5492278e+07,-1.51556e+08,2.3854017,2.0143843,5.1489496,5.2702127,-0.0037388352,1.0234384e+08,0
95350.58,252.8982,2.0625765,2.9935398,27717.824,3.2214148,-15.727039,214355.31,-10.743325,-11.872521,3.032495,10.559392,-3.076577e+07,-7.141123e+07,3.7866163,3.070285,8.627727,8.435337,-0.0052459165,1.4157107e+08,1
62256.64,246.92311,2.0630746,3.048786,-39605.176,1.4332049,-7.256946,213995.97,-10.743325,-11.872544,0.5600401,2.3988101,8.868598e+06,-1.1366941e+07,4.398054,1.1008077,2.2446911,2.0314038,-0.0067045707,1.2925809e+08,1
127511.805,261.49158,1.0940949,2.0514798,118020.26,1.175869,49.235905,-2122.1099,243.258,241.89885,1.8440598,3.4707968,6.5836045e+08,2.2358333e+09,3.7840893,2.042293,4.7189155,3.4515111,-0.0009238905,1.0276909e+07,1
44587.062,237.18611,2.0885565,3.0185697,17585.824,2.2010965,-0.5392872,78927.125,-10.743325,-11.872544,1.9488012,8.268247,-6.952778e+06,-1.2313859e+08,3.5313163,2.4985929,5.981285,5.7934613,-0.0031259635,4.8547372e+07,0
49243.945,248.82243,2.0864048,3.0017753,154484.73,0.84399825,1.1083874,60383.86,-10.743325,-11.872544,1.1072532,0.4441617,1.1224089e+08,-9.831165e+07,1.9772123,0.69119316,0.9105584,0.46885145,-0.0011955834,7.05696e+07,1
97602.99,259.59232,2.0547986,3.014051,35070.2,1.1056767,-20.967701,107171.336,-10.740182,-11.852372,0.91505206,0.87088996,-5.868654e+07,-1.3404176e+08,1.7285808,0.7490626,0.79184026,0.73180807,-0.006108567,5.9746496e+07,1
117455.05,258.36682,2.0335066,3.0644698,-78286.93,1.2671542,-8.912098,116241.13,-10.739884,-11.858766,1.2442323,3.0609787,-6.7952264e+07,-1.2374365e+08,2.1706305,1.2716794,2.6530411,2.6116292,-0.0036581603,6.897974e+07,1
70716.734,248.5153,1.8857104,2.76252,158197.17,1.3739729,45.02405,260801.72,-9.70456,82.56296,1.6738583,3.1266115,3.782988e+08,1.6458262e+08,1.5813683,1.6765671,5.1516457,4.566452,-0.0016333851,2.609279e+08,1
124382.164,255.45262,2.0382783,3.0078335,-24314.8,1.7794085,-14.459293,114899.734,-10.726975,-11.770783,1.6497811,7.5115585,-6.16737e+06,-1.645178e+08,4.1181006,2.765585,5.9030538,6.442946,-0.006466154,6.335693e+07,1
56769.4,250.8693,2.0533664,3.0658832,-65420.99,2.3180199,-7.257114,132472.16,-10.743325,-11.872544,2.1648235,9.620283,-9.8364296e+07,-1.1484867e+08,2.6980152,2.706307,7.898003,8.531323,-0.0031259859,9.366568e+07,1
136512.1,246.61855,2.0633626,3.0658264,-77440.055,1.8146455,-6.68642,98100.51,-10.743325,-11.872537,1.1694833,1.3070606,5.2849716e+07,-4.676598e+07,1.7775258,1.6115775,1.3981887,1.4210538,0.00056947034,7.426519e+07,1
128759.25,135.04085,0.9731809,2.0459528,-8069.051,0.89332396,107.101494,18776.781,243.2575,241.89447,0.9662124,2.5273254,1.7813528e+09,7.7842374e+08,1.8512648,2.4140456,3.1062934,3.1383135,-0.0022260712,-3.3513428e+06,0
125514.22,253.244,1.0123693,2.0246315,-4747.676,1.0947385,57.946003,11208.0,242.93663,241.20088,1.5546254,3.2950833,7.127976e+08,7.336907e+08,3.2131906,1.1732297,4.272817,3.2121875,0.0046820864,-4.948903e+06,1
117827.305,251.898,1.9882323,3.0331194,9121.637,1.815135,-10.825901,170283.97,-10.743325,-11.872544,1.0235935,3.6894143,-4.1706636e+07,-8.148477e+07,2.2277331,2.0015173,3.6898277,3.4985454,-0.0065024793,7.133043e+07,1
97542.24,256.0284,2.0597036,3.0136466,-36911.176,1.9726014,-12.006718,122912.08,-10.743318,-11.872506,2.2826898,8.472563,-7.082868e+07,-1.1290589e+08,2.2265859,2.1881828,6.7920303,7.205131,-0.0030595025,1.091764e+08,1
132211.2,267.88925,1.1112267,2.0177085,124293.445,0.8991495,40.203724,-5314.86,243.258,241.8998,2.4811819,3.3523352,2.2277652e+09,2.3023928e+09,2.686005,2.8271077,4.6567163,4.339117,0.003231033,1.5568749e+07,0
115260.85,260.36697,1.5610865,2.551355,127182.01,1.7622435,11.618404,57296.723,92.48564,122.28455,2.7524579,9.821748,2.2979998e+08,1.7650666e+08,3.8678825,2.2663622,9.974168,9.812377,0.004258788,5.8442604e+07,0
65516.938,257.3297,0.9997144,2.0889351,96361.695,1.3181479,57.056652,5677.312,242.89943,240.98055,1.4484259,3.4333646,9.048493e+08,7.077051e+08,2.7927012,1.246254,5.678313,4.317663,0.0014257386,3.1526412e+06,0
120025.16,250.54204,2.0458603,3.0528886,-36795.8,1.3944767,-5.750797,118653.16,-10.743318,-11.872453,0.903165,1.023352,-4.890734e+07,-4.508893e+06,1.4035863,1.1288357,0.96726197,0.86799085,-0.00985584,8.134767e+07,1
42999.652,243.01021,2.0999022,3.0314176,-17832.8,3.8571258,-8.593632,254524.42,-10.743325,-11.872544,2.533984,13.628175,-7.7078856e+07,-5.9226844e+07,7.85044,3.6962073,13.286376,12.364907,0.0020828547,2.163134e+08,0
64883.195,241.17474,2.070609,3.0345085,-65695.555,0.96162325,-1.563831,65357.824,-10.743325,-11.872544,0.74177516,2.3985922,-2.219082e+06,-1.094897e+08,2.0795884,0.9030195,1.6476556,1.8235587,-0.0010926629,6.0319612e+07,1
133513.33,253.0451,1.0418922,2.0207021,31660.887,0.76786166,43.707592,-2989.7583,243.258,241.89969,1.8025807,0.81111366,1.6687021e+09,1.5700308e+09,2.6058002,2.0969396,2.3552992,2.0831654,-0.0040011834,-1.8027988e+06,0
132462.1,76.60728,1.0768554,2.0150003,-244897.92,-0.46497557,364.06445,-24114.766,243.258,241.8998,0.7589346,1.1613611,2.271446e+09,2.3094154e+09,0.75139946,1.3690863,-0.1986402,-0.2026869,-0.003881607,3.2553398e+07,0
133621.44,78.26947,1.0805509,2.0796616,-63660.3,1.5398617,128.2445,-11342.234,243.19127,241.8131,3.271289,2.677091,2.05294e+08,1.3862744e+09,2.0254345,4.5838876,4.114808,3.1010106,-0.00770339,-7.308847e+06,0
134795.0,256.6265,1.544491,2.5287435,316376.44,1.5526035,30.553707,27658.617,116.477394,128.65413,2.6431985,5.3524785,2.968194e+08,6.3324452e+07,3.2145388,1.780045,5.9403987,5.0204253,0.004250291,3.7801876e+07,0
37314.7,76.60756,0.5241314,2.1224906,299118.78,0.1467245,128.83069,7801.2886,243.258,241.8998,1.8282975,1.4816645,1.5184026e+09,2.0884104e+09,1.2221988,4.481024,2.3158195,2.1990645,-0.00023466707,-1.3625055e+07,0
120631.31,249.81822,1.8639286,2.822161,69422.76,1.417886,12.34132,94166.734,-2.4139795,8.726813,1.5389575,3.3625104,1.6249675e+08,-4.4758876e+07,2.474328,1.6876917,3.9202497,3.312084,0.0022344433,6.041141e+07,0
126685.43,108.22295,0.99025136,2.0790634,-11580.676,0.36703232,95.14226,5476.3667,243.258,241.8998,0.9427773,0.50155,2.0206804e+09,2.0632667e+09,0.61725754,2.9301438,0.47136274,0.5874723,-0.00034614452,-571622.8,0
78882.98,253.88364,2.0439465,3.0115159,-49619.113,1.4320855,-8.338413,144995.02,-10.743325,-11.872537,0.8390919,2.701629,2.1437174e+07,-1.2999658e+08,1.3197964,1.4532509,1.9469081,2.4464657,-0.004300326,4.787699e+07,1
102998.76,260.91748,2.1242127,3.02562,-45698.863,3.747792,-17.08704,135540.94,-10.74215,-11.864236,4.036004,13.81717,-6.380974e+07,-8.551203e+07,4.517382,5.1307316,12.054752,12.6018715,-0.0025469882,1.14638744e+08,1
119812.45,248.21216,2.0305436,3.019041,20019.074,1.7352631,0.5320629,260489.78,-10.743325,-11.872338,1.2578784,4.7001014,-6.084014e+07,-8.760605e+07,1.24727,1.7749567,4.060776,4.198019,-0.0024228038,2.5255627e+08,1
114217.87,250.04434,1.2939278,2.3476026,39730.074,1.6204169,42.74132,42122.8,199.89243,202.63737,1.4630722,6.3004303,2.9634195e+08,2.40591e+08,2.4167151,1.7422237,6.4424257,6.0284295,0.0028775039,2.723843e+07,0
80714.36,234.10637,2.1508605,2.9084754,127471.26,3.4308481,11.457058,260802.19,-10.743325,-11.872544,1.7094394,7.6732626,-2.499521e+07,1.6682211e+07,8.0417,3.58747,5.3208637,5.71429,0.008832009,2.6108886e+08,1
91256.73,105.77474,1.4907881,2.6001587,222325.17,2.508786,57.838955,49479.004,154.71548,204.32388,2.713007,6.1443725,5.182758e+08,2.1767651e+08,4.839659,2.5238793,6.599515,5.99989,0.0038157154,3.836529e+07,0
53797.883,258.69913,2.0733404,3.0233204,-18525.426,2.156073,-19.281391,139962.72,-10.743325,-11.872521,1.8720695,4.201095,-2.111841e+07,-7.564272e+07,2.328002,2.021038,3.003411,3.4778173,-0.0046085007,9.49062e+07,1
37140.094,76.60747,0.44056064,2.1009681,797800.5,0.81126696,115.95378,11803.57,243.258,241.8998,1.1574713,2.5364654,2.0124385e+09,1.7412584e+09,-0.2364107,5.5779004,3.1816213,2.2459857,0.00071387656,7.765369e+06,0
48660.95,257.73624,2.1066155,3.0392034,-81781.93,2.8571162,-15.230015,152275.17,-10.743287,-11.872209,2.8801675,9.162412,-5.6510284e+07,-9.905117e+07,3.211114,3.4012115,6.9914856,7.562044,0.0014203881,1.0622867e+08,1
111098.28,251.69891,2.01688,3.0314322,-55259.426,1.8466072,-6.227512,131650.22,-10.743073,-11.870881,1.5408982,4.779196,-3.391694e+07,-5.4930652e+07,2.0227294,1.9260869,3.7813995,4.0362167,-0.0036680845,9.586848e+07,1
73718.6,247.50931,1.1929989,2.246113,28443.824,1.6174664,48.576466,24929.344,233.45088,233.54468,2.4055426,4.2759705,5.1681286e+08,2.2985072e+08,2.4401927,1.7081594,5.720798,5.1563673,0.0015548543,223553.19,0
130563.38,259.49973,1.9600438,2.9562306,30833.7,1.395179,0.56701314,85182.2,-9.087708,-4.599397,0.9584366,2.9982355,1.7162763e+08,1.7103652e+07,2.898767,1.3228035,2.9962308,2.3317573,-0.0045893714,7.097052e+07,1
89903.734,180.28528,2.0835588,3.086082,-384021.94,4.6931896,7.0263333,61620.82,-10.7242365,-11.563371,3.8654501,11.516405,-1.0456394e+07,6.100522e+07,7.1068096,4.7227125,8.775527,8.365799,0.0013071644,6.0440984e+07,0
72762.53,258.5896,2.0538518,3.0524428,-21129.676,1.6393228,-14.375767,147205.25,-10.743325,-11.872537,1.034082,2.454346,-5.9720524e+07,-9.316976e+07,1.7953638,1.4230618,2.1603944,2.069255,-0.0011031515,7.92571e+07,1
66220.87,252.90662,2.0601087,3.0438855,-53215.676,1.619178,-13.05579,127545.95,-10.743325,-11.872544,1.3392984,5.3756466,-3.2998602e+07,-1.428767e+08,2.6205134,1.816843,4.284186,4.421534,-0.0023703591,5.919293e+07,1
87005.72,263.27338,1.0811791,2.0107284,108852.51,1.2310154,47.423985,-3607.4927,243.25793,241.89742,1.9533728,2.7418535,5.572464e+08,1.9722116e+09,3.6301894,2.0630436,4.8040724,3.401182,9.930521e-05,5.770137e+06,0
44345.99,254.30826,1.0669366,2.1227572,-74377.12,0.87334186,90.75054,61023.793,243.258,241.89977,1.3636938,5.7887244,2.3163087e+09,2.5241994e+08,1.5685543,2.8190446,5.119922,6.445632,0.0035625168,4.6392108e+07,0
37080.87,76.60728,0.36712945,2.168776,883215.7,-0.6881539,195.58109,5435.7417,243.258,241.8998,0.5868565,1.6627954,2.2969027e+09,2.2085832e+09,-0.2550703,4.426985,3.5267522,2.7040575,0.0033571378,-3.0096548e+06,0
37098.13,76.60744,0.39737034,2.0111217,-136782.67,-0.9746143,322.19913,55918.652,243.258,241.8998,3.993587,5.0892544,1.74124e+09,2.313867e+09,7.599459,3.9994967,10.385521,10.828168,0.0030127133,1.3112061e+07,0
112020.0,259.35178,2.1088321,3.034885,-44237.99,2.5422406,-10.43108,127281.63,-10.74315,-11.870683,1.9955708,6.51169,-1.4061122e+08,-6.48335e+07,2.6261911,2.620238,5.6604633,7.040672,0.00012334637,7.726485e+07,1
